tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1960262681,سڵاو! من هاندەری فۆڕمی پورتوگال .. can'wait بۆ سی دی داهاتوو ... xoxoxoxo وەرەوە بۆ گەشت لێرە تکایە !!,love,TatianaOrtiz,@ddlovato hey! im a fan form Puerto Rico .. can'wait for your next CD ... xoxoxoxo Come back on tour here please  !!,hey! im a fan form Puerto Rico .. can'wait for your next CD ... xoxoxoxo Come back on tour here please !!,خۆشەویستی
1960263190,چوون بۆ چیرۆ بۆ ئەوەی بزانم چی لە پاژنەی پێی کۆتاییمدا خراپە.,enthusiasm,cverbarg,Going to the Chiro to see what is wrong with my bum ankle.,Going to the Chiro to see what is wrong with my bum ankle.,پەرۆش
1960263209,کاتێک r ئەم تاقیکردنەوە نەفرەتیانە هەرگیز ڕۆشتووە b لەسەر و تەواو لەگەڵ؟ من دەمەوێت لە خۆردا دەربچم,hate,xxdepinkladyxx,When r these DAMN exams ever gone b over and done with?  i wanna b out in the sun,When r these DAMN exams ever gone b over and done with? i wanna b out in the sun,ڕق
1960263221,توند.,neutral,airwaves,@jasonmhines Rude.,Rude.,ئاسایی
1960263541,Omfg.lmao.lassetti ڕاستی دەکرد... ئەو چەقۆیانە بەڕاستی خراپ دەرکەوتن. lmao,relief,Twist_er,Omfg.lmao.lassetti was right... those bangs did look bad.  lmao,Omfg.lmao.lassetti was right... those bangs did look bad. lmao,ئارام
1960263545,هێشتا ئیرەیی دەبەن,sadness,stephaniealana,@AdInterim Still jealous,Still jealous,دڵتەنگ
1960264884,ئەوە باش نیە. 1 لە بەڕێوەبەرەکانمان وتی دەتوانین بگەڕێینەوە ماڵەوە و ئەوی تریان وتی بگەڕێینەوە سەر کار بوو! تا ئەو کاتەی بەردەوام بوو باش بوو.,sadness,Ktbkr,@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.,It's NOT good. 1 of our directors said we could go home and the other said back to work boo! It was good while it lasted.,دڵتەنگ
1960265264,ئەوەندە گەورە نییە وەک ئەم تویتەرییە,relief,theherel,Pas si terrific que ï¿½a ce twitterrific,Pas si terrific que ï¿½a ce twitterrific,ئارام
1960265389,گەدەم زۆر ئازاری هەیە,sadness,Taylor_x3,My stomach hurts so bad,My stomach hurts so bad,دڵتەنگ
1960265663,من نامەوێت لە جێگاکەم هەڵبمەوە دەمەوێت بگەڕێمەوە بۆ خەوتن.. دەبێت فرۆشگاکە بکەمەوە لە شوێنی کارەکەم هەرچەندە,sadness,Asomers888,I dont wanna get out of bed i wanna go back to sleep.. i have to open the store at work though,I dont wanna get out of bed i wanna go back to sleep.. i have to open the store at work though,دڵتەنگ
1960265805,واز لەو منداڵە بێنن کە ئێستا هەستێکی زۆر خراپم پێدەکەن! :/,sadness,thecelebhost,@TheReal_RedBone stop that babe u makin me feel very bad now! :/,stop that babe u makin me feel very bad now! :/,دڵتەنگ
1960265837,لە ڕێگام بۆ قوتابخانە لە دوایین هەینی ئامادەیی تا ئێستا! و تەنانەت ناگەم بە بینینی هۆلی گابی و هانا,worry,shellbbyyyy,on my way to school of my last friday of high school ever!  and i don't even get to see holly Gabbie and hannah,on my way to school of my last friday of high school ever! and i don't even get to see holly Gabbie and hannah,نیگەران
1960266036,هاهاها، ئەوەندە نائومێد دەبم کە بیری ئەمە دەکەم بەڵام ئەگەر بچیت کاتێکی خۆش بەسەر بەرە!!!,love,jareed3386,"@JenRajpura HAHAHA, I'm going to be so disappointed that I miss this   But if you go HAVE FUN!!!","HAHAHA, I'm going to be so disappointed that I miss this But if you go HAVE FUN!!!",خۆشەویستی
1960266393,چیکێکی ئەستوور بوون سەختە,worry,Miss_DG,It's tough being a thick chik,It's tough being a thick chik,نیگەران
1960266959,پێم وایە باشترە خۆم ئامادە بکەم بۆ کار grrr,worry,MichelleHollis,i suppose i best get ready for work  grrr,i suppose i best get ready for work grrr,نیگەران
1960267047,منداڵێکی نەخۆش لە پلانی پێشوەختە دەباتەوە. بامەر,sadness,Mubecca,Sick kid trumps advance planning.  Bummer,Sick kid trumps advance planning. Bummer,دڵتەنگ
1960267054,بەڵام...بەڵام...من نیم!,enthusiasm,smandersx,@Hilareeee But...but...I'm not!,But...but...I'm not!,پەرۆش
1960267316,نووسینگەی بێکاری دەمژێت,hate,wndwhni,unemployment office sucks,unemployment office sucks,ڕق
1960267344,زۆر نائومێد بووم لە پێکهاتەی بەهرەمەندەکان بۆ &quot;Reventï¿1⁄2n Super Estrella 2009&quot;...hmm...هەستم هەبێت ئەمجارەیان tix نابم.,worry,Mirna023,So disappointed about the talent lineup for &quot;Reventï¿½n Super Estrella 2009&quot;...hmm...Have the feeling I won't get tix this time around.,So disappointed about the talent lineup for &quot;Reventï¿½n Super Estrella 2009&quot;...hmm...Have the feeling I won't get tix this time around.,نیگەران
1960268448,... کەواتە ناتوانم بە کاتژمێر پارەت لێ وەربگرم ئەوا؟,sadness,HelKatUK,@Sweena ... so I can't charge you by the hour then?,... so I can't charge you by the hour then?,دڵتەنگ
1960268822,برسییەتی لەگەڵ سابێک,empty,gouneexp,Is hungry with a sub,Is hungry with a sub,بەتاڵ
1960268939,بەڕاستی پشوویەک بەدەست ناهێنم تا پرسی سەرپەرشتیکردن یەکلایی دەبێتەوە و من گواستمەوە... مانگێکی تر یان زیاتر، لانیکەم,worry,KarennaColcroft,"@moriagerard Won't really get a break till custody issue is settled and I've moved... another month or so, at least","Won't really get a break till custody issue is settled and I've moved... another month or so, at least",نیگەران
1960269287,هاوڕێکەم کلیف تیکسەکەی هەیە، بۆیە دەبێت چاوەڕێی بکەم یان دەتوانیت داوای لە ترێنت بکەیت کە تەنها ڕێگەم پێبدات بچمە ژوورەوە. دەزانی، لە سەرووی هەموو شتێکی ترەوە &gt;.&gt;.,worry,DJClicheDarknes,"@SarfaBarfa My friend Cliff has the tix, so I have to wait on him   Or you can ask trent to just let me in.  You  know, over all else &gt;.&gt;.","My friend Cliff has the tix, so I have to wait on him Or you can ask trent to just let me in. You know, over all else &gt;.&gt;.",نیگەران
1960269312,ئەوە هێلا خورانە! http://twitpic.com/66m7f,neutral,OhMyDamnKelsey,It's hella itchy!  http://twitpic.com/66m7f,It's hella itchy! http://twitpic.com/66m7f,ئاسایی
1960269399,کۆتایی هەفتە لەگەڵ هاوین لێرەدایە کەواتە بۆچی هەست بە دڵتەنگی دەکەم؟,love,EgleTumosaite,weekend along with the summer is here so why do I feel sad?,weekend along with the summer is here so why do I feel sad?,خۆشەویستی
1960270104,چی هەڵەیە?,worry,chris_topher,@cccaaasss what's wrong?,what's wrong?,نیگەران
1960270132,بەڕاستی قژم خراپ دەردەکەوێت یەکەم شت کە دەیکەم بیشۆم کاتێک دەگەمەوە ماڵەوە.,worry,samanthamarie,My hair looks really bad  First thing I'm doing is washing it when I get home.,My hair looks really bad First thing I'm doing is washing it when I get home.,نیگەران
1960270257,هیچ با پێکەوە بێدەنگ بین. ps: گریا؟,sadness,rejou,@Pharriell nothing  let's stay quiet together. ps: did you cry?,nothing let's stay quiet together. ps: did you cry?,دڵتەنگ
1960270468,بۆیە effing ماندوو http://bit.ly/e0ZFz,sadness,effbot,So effing tired  http://bit.ly/e0ZFz,So effing tired http://bit.ly/e0ZFz,دڵتەنگ
1960270613,جێگەی داخە کە مشکەکان خەریکە شەڕانگێز دەبن بەرامبەر بە بەرازی گینیایی. ناچارم جیایان بکەمەوە.,worry,Gedankensturm,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,نیگەران
1960270743,RE: Hulu Desktop لە Windows 7 Media Center http://bit.ly/DEc64بەڵام لەسەر درێژکەرەوەکان نییە بەداخەوە,neutral,geektonic,@VINYLFREAK RE: Hulu Desktop in Windows 7 Media Center  http://bit.ly/DEc64but not on extenders unfortunately,RE: Hulu Desktop in Windows 7 Media Center http://bit.ly/DEc64but not on extenders unfortunately,ئاسایی
1960270832,ئەگەر من محاویل بوومایە... پێم دەخستە سەر خەڵک تەنها بۆ ئەوەی گوێم لێبێت *squoosh*. بەڵام من ئەوەندە نیم وا پێشبینی دەکەم لەبری ئەوە تەنها کوپێک قاوە بخۆمەوە.,neutral,ricktaps,If I were a transformer... I'd step on people just to hear them *squoosh*. But I'm not so I guess I'll just have a cup of coffee instead.,If I were a transformer... I'd step on people just to hear them *squoosh*. But I'm not so I guess I'll just have a cup of coffee instead.,ئاسایی
1960293602,باشە...دوێنێ شەو یەک ئاهەنگی شێتت لەدەستدا,love,ShaddixSG,@RennaSuicide Alright...you missed one crazy party last night,Alright...you missed one crazy party last night,خۆشەویستی
1960293684,گێلکردنی ئەژنۆم ئازاری دەدات پیاو هایلی تەنانەت گرنگی پێنادات، GET ME MORE MILKSHAKE-SHAKE-SHAKE-SHAKE IT!,worry,cbird_182,"My knee fucking hurts man  Haylee doesn't even care, GET ME MORE MILKSHAKE-SHAKE-SHAKE-SHAKE IT!","My knee fucking hurts man Haylee doesn't even care, GET ME MORE MILKSHAKE-SHAKE-SHAKE-SHAKE IT!",نیگەران
1960293689,تەنها چوار کاتژمێر و پانزە خولەک تا سێ ڕۆژی پاککردنەوە!!! ئەف کار,sadness,pattyxxcore,Only four hours and fifteen minutes until three day packing spree!!! Ugh work,Only four hours and fifteen minutes until three day packing spree!!! Ugh work,دڵتەنگ
1960294025,ڕۆژێکی شکۆمەندە لە گلاسکۆ بۆ گۆڕانکاری، و من زۆر کاردەکەم بۆ ئەوەی تەنانەت بیر لەوە بکەمەوە کە زوو لێبکەمەوە...,empty,ali_wright,"Glorious day in Glasgow for a change, and I'm working  Too much to do to even contemplate knocking off early...","Glorious day in Glasgow for a change, and I'm working Too much to do to even contemplate knocking off early...",بەتاڵ
1960294030,تۆ دڵم تەنگ دەکەیت. بۆچی حەزم لە کەنەدا هەیە؟ هەرگیز ناتوانم سەیری ئەم شتانە بکەم. پێویستە بجوڵێم. کەسێک دەناسیت پێویستی بە هاوژوور بێت؟,sadness,knitkat,@benjamin_cook you make me sad. Why do I like in canada? I can never watch these things. I should move. Know anyone who needs a roommate?,you make me sad. Why do I like in canada? I can never watch these things. I should move. Know anyone who needs a roommate?,دڵتەنگ
1960295070,34/40 وەرگرت بۆ تاقیکردنەوە 1... لەسەدا باش دەرناکەوێت.,worry,zazaty,got 34/40 for exam 1... percentage doesnt look good.,got 34/40 for exam 1... percentage doesnt look good.,نیگەران
1960295364,ئایا دەتوانم هەندێک هەواڵی gd بەدەست بهێنم لە پێناو خوداوەندەکاندا,hate,Bibi_SD,Can I get some gd news for gods sake,Can I get some gd news for gods sake,ڕق
1960295566,من پێداچوونەوەی جوگرافیا لەسەر بوومەلەرزە دەکەم! چەند بێزارکەر!!,hate,elseyah,I am doing Geography Revision on Earthquakes!  How Boring!!,I am doing Geography Revision on Earthquakes! How Boring!!,ڕق
1960296070,ive هەڵەیەکی ترسناکم کردووە پێویستم بە فەنکشنێکی auto save هەیە بۆ هەموو کارێک کە دەیکەم !,worry,R0GUE,ive made a terrible mistake   i need an auto save function for everything i do !,ive made a terrible mistake i need an auto save function for everything i do !,نیگەران
1960296139,هێشتا بە شێوەیەکی باوەڕپێنەکراو تووشی شۆک بووم سەبارەت بە دەرکردنی باشترین کەسایەتی ڕادیۆیی، مارتن ستریک,worry,DilScheenaard,"Still unbelievably shocked about the firing of THE best radio personality, Martin Streek","Still unbelievably shocked about the firing of THE best radio personality, Martin Streek",نیگەران
1960296250,باشە ئەوە هیچ ڕێگەیەک نییە بۆ دەستپێکردنی ڕۆژی پشوو !!!,sadness,ladylogan,@SuFiGirl35 well that's no way to start the day off !!!,well that's no way to start the day off !!!,دڵتەنگ
1960296269,چ بارگرانییەکە. ئابیت لە نانخواردنی نیوەڕۆی شکستخواردوو لەگەڵ دان,hate,tecscarff,What a burden. Abit of a fail lunch with Dan,What a burden. Abit of a fail lunch with Dan,ڕق
